Date,Open,High,Low,Close,Adj Close,Volume
2021-08-18,2174.000000,2186.800049,2152.600098,2172.649902,2172.649902,4650008
2021-08-20,2143.000000,2172.000000,2137.000000,2148.250000,2148.250000,4350228
2021-08-23,2174.000000,2174.000000,2132.300049,2162.350098,2162.350098,4547802
2021-08-24,2165.050049,2192.000000,2155.600098,2183.699951,2183.699951,5475452
2021-08-25,2185.399902,2220.000000,2180.100098,2202.600098,2202.600098,6175126
2021-08-26,2208.000000,2244.899902,2205.000000,2230.449951,2230.449951,8579105
2021-08-27,2237.000000,2242.750000,2216.050049,2227.399902,2227.399902,4836812
2021-08-30,2250.000000,2275.850098,2236.800049,2270.250000,2270.250000,6473487
2021-08-31,2276.899902,2283.750000,2242.250000,2258.149902,2258.149902,12223037
2021-09-01,2273.000000,2292.899902,2263.000000,2267.100098,2267.100098,5143640
2021-09-02,2255.000000,2307.800049,2255.000000,2294.399902,2294.399902,4595048
2021-09-03,2310.000000,2395.000000,2302.500000,2388.500000,2388.500000,14151629
2021-09-06,2413.000000,2480.000000,2412.000000,2425.600098,2425.600098,15525644
2021-09-07,2430.000000,2458.000000,2412.000000,2440.899902,2440.899902,8006968
2021-09-08,2452.000000,2454.000000,2406.649902,2431.350098,2431.350098,6600210
2021-09-09,2427.899902,2437.850098,2416.100098,2425.600098,2425.600098,4136538
2021-09-13,2433.000000,2433.000000,2368.050049,2371.550049,2371.550049,7527598
2021-09-14,2375.000000,2394.000000,2366.000000,2368.449951,2368.449951,4111205
2021-09-15,2368.500000,2395.750000,2368.500000,2378.300049,2378.300049,4186300
2021-09-16,2381.550049,2436.750000,2367.000000,2428.199951,2428.199951,6206657
2021-09-17,2446.000000,2455.850098,2375.600098,2390.550049,2390.550049,16098099
2021-09-20,2372.100098,2418.350098,2370.000000,2394.350098,2394.350098,5436385
2021-09-21,2405.000000,2416.600098,2384.000000,2404.699951,2404.699951,4576111
2021-09-22,2408.000000,2442.000000,2398.250000,2430.500000,2430.500000,5074612
2021-09-23,2447.399902,2497.000000,2445.500000,2489.899902,2489.899902,7267883
2021-09-24,2503.550049,2505.449951,2472.000000,2482.699951,2482.699951,7011181
2021-09-27,2487.000000,2529.899902,2475.300049,2524.449951,2524.449951,7095022
2021-09-28,2534.000000,2564.899902,2512.800049,2548.050049,2548.050049,8323269
2021-09-29,2570.000000,2570.000000,2520.050049,2527.850098,2527.850098,4485721
2021-09-30,2525.000000,2534.600098,2500.350098,2519.250000,2519.250000,6272085
2021-10-01,2501.949951,2539.800049,2495.000000,2523.699951,2523.699951,4134544
2021-10-04,2553.000000,2574.850098,2537.050049,2556.149902,2556.149902,5038910
2021-10-05,2555.100098,2612.000000,2547.350098,2609.199951,2609.199951,6245770
2021-10-06,2619.949951,2619.949951,2551.100098,2559.850098,2559.850098,4734472
2021-10-07,2595.000000,2598.750000,2567.699951,2572.399902,2572.399902,2924370
2021-10-08,2585.250000,2684.399902,2581.500000,2671.250000,2671.250000,7279003
2021-10-11,2701.399902,2720.000000,2645.350098,2652.649902,2652.649902,6815737
2021-10-12,2645.000000,2683.000000,2641.250000,2667.800049,2667.800049,3083747
2021-10-13,2679.000000,2719.500000,2669.300049,2694.949951,2694.949951,4596429
2021-10-14,2700.350098,2717.449951,2687.199951,2700.399902,2700.399902,3979730
2021-10-18,2668.600098,2745.000000,2662.300049,2707.600098,2707.600098,6273850
2021-10-19,2723.800049,2751.350098,2708.000000,2731.850098,2731.850098,4076617
2021-10-20,2742.750000,2742.750000,2691.500000,2700.399902,2700.399902,5865926
2021-10-21,2727.399902,2728.000000,2603.199951,2622.500000,2622.500000,9613812
2021-10-22,2620.000000,2664.899902,2611.500000,2627.399902,2627.399902,5089178
2021-10-25,2680.000000,2680.000000,2570.000000,2601.800049,2601.800049,7937067
2021-10-26,2617.100098,2668.899902,2603.149902,2661.050049,2661.050049,4499706
2021-10-27,2652.000000,2676.800049,2619.949951,2627.399902,2627.399902,4567140
2021-10-28,2620.000000,2637.949951,2590.500000,2598.600098,2598.600098,4562471
2021-10-29,2596.149902,2596.149902,2501.699951,2536.250000,2536.250000,6568539
2021-11-01,2536.250000,2556.000000,2494.100098,2537.800049,2537.800049,7144532
2021-11-02,2545.000000,2548.000000,2495.250000,2500.800049,2500.800049,4877652
2021-11-03,2506.050049,2520.000000,2461.000000,2483.600098,2483.600098,5533120
2021-11-04,2492.949951,2504.899902,2490.000000,2498.850098,2498.850098,787160
2021-11-08,2519.399902,2520.000000,2456.399902,2501.949951,2501.949951,9385607
2021-11-09,2505.000000,2528.899902,2487.050049,2521.699951,2521.699951,7237470
2021-11-10,2516.699951,2558.000000,2503.649902,2549.899902,2549.899902,4731975
2021-11-11,2540.050049,2570.500000,2535.550049,2554.550049,2554.550049,4948422
2021-11-12,2562.899902,2598.750000,2557.000000,2593.100098,2593.100098,4020744
2021-11-15,2600.000000,2602.199951,2570.000000,2577.800049,2577.800049,2216708
2021-11-16,2572.050049,2575.000000,2495.000000,2517.899902,2517.899902,5232292
2021-11-17,2498.949951,2498.949951,2461.000000,2464.000000,2464.000000,4708235
2021-11-18,2460.000000,2489.000000,2450.050049,2473.300049,2473.300049,3925345
2021-11-22,2436.100098,2449.000000,2351.000000,2363.750000,2363.750000,11133364
2021-11-23,2333.050049,2401.250000,2309.000000,2385.850098,2385.850098,11688406
2021-11-24,2380.000000,2409.899902,2343.550049,2351.399902,2351.399902,7762564
2021-11-25,2373.000000,2502.000000,2357.149902,2492.949951,2492.949951,19568487
2021-11-26,2467.800049,2477.600098,2401.500000,2412.600098,2412.600098,7274686
2021-11-29,2439.100098,2500.000000,2399.100098,2441.500000,2441.500000,11226147
2021-11-30,2468.000000,2475.899902,2388.850098,2405.399902,2405.399902,14847511
2021-12-01,2433.000000,2474.000000,2425.100098,2467.000000,2467.000000,4663276
2021-12-02,2469.699951,2496.199951,2461.600098,2482.850098,2482.850098,5870468
2021-12-03,2498.399902,2498.500000,2400.000000,2408.250000,2408.250000,8871172
2021-12-06,2416.000000,2425.000000,2357.149902,2362.600098,2362.600098,4768334
2021-12-07,2376.149902,2404.000000,2360.000000,2381.850098,2381.850098,5185007
2021-12-08,2424.100098,2431.800049,2406.300049,2418.100098,2418.100098,4035437
2021-12-09,2435.000000,2474.899902,2425.000000,2456.449951,2456.449951,6098050
2021-12-10,2440.250000,2466.000000,2430.350098,2458.949951,2458.949951,3860176
2021-12-13,2473.500000,2474.100098,2404.000000,2409.649902,2409.649902,5954148
2021-12-14,2380.000000,2406.000000,2373.399902,2380.149902,2380.149902,5995586
2021-12-15,2384.000000,2405.000000,2361.100098,2373.199951,2373.199951,4322855
2021-12-16,2405.699951,2415.500000,2368.649902,2403.899902,2403.899902,4504829
2021-12-17,2398.050049,2408.000000,2320.000000,2340.449951,2340.449951,9714489
2021-12-20,2317.850098,2317.850098,2247.100098,2277.350098,2277.350098,6611376
2021-12-21,2311.350098,2346.000000,2292.199951,2311.250000,2311.250000,5924071
2021-12-22,2324.899902,2371.899902,2322.000000,2366.100098,2366.100098,8149415
2021-12-23,2374.000000,2380.000000,2358.050049,2365.250000,2365.250000,4186912
2021-12-24,2370.000000,2392.000000,2337.550049,2372.800049,2372.800049,3639616
2021-12-27,2361.550049,2378.000000,2348.100098,2370.250000,2370.250000,1853948
2021-12-28,2375.600098,2404.850098,2373.050049,2398.399902,2398.399902,2941883
2021-12-29,2391.000000,2419.000000,2382.100098,2402.500000,2402.500000,7118779
2021-12-30,2400.000000,2404.949951,2345.600098,2359.100098,2359.100098,13537254
2021-12-31,2373.000000,2383.899902,2360.000000,2368.149902,2368.149902,4373768
2022-01-03,2365.000000,2407.949951,2363.550049,2403.850098,2403.850098,2502073
2022-01-04,2415.899902,2461.000000,2404.000000,2458.100098,2458.100098,5006225
2022-01-05,2462.000000,2477.000000,2432.949951,2469.600098,2469.600098,5373618
2022-01-06,2451.199951,2454.000000,2409.000000,2416.500000,2416.500000,6667483
2022-01-07,2430.949951,2458.050049,2411.550049,2436.000000,2436.000000,6051239
2022-01-10,2452.000000,2457.000000,2416.050049,2438.000000,2438.000000,4267365
2022-01-11,2436.000000,2474.949951,2435.000000,2455.550049,2455.550049,7478681
2022-01-12,2471.300049,2524.949951,2465.000000,2521.100098,2521.100098,6830402
2022-01-13,2521.250000,2541.000000,2508.399902,2535.300049,2535.300049,5471871
2022-01-14,2535.000000,2567.300049,2525.850098,2539.000000,2539.000000,9197773
2022-01-17,2538.000000,2565.000000,2537.000000,2552.250000,2552.250000,3708822
2022-01-18,2554.750000,2562.350098,2515.750000,2521.800049,2521.800049,2868235
2022-01-19,2530.000000,2542.000000,2509.000000,2521.600098,2521.600098,4502155
2022-01-20,2500.050049,2509.949951,2455.000000,2477.449951,2477.449951,7612203
2022-01-21,2452.000000,2502.250000,2452.000000,2477.850098,2477.850098,6155759
2022-01-24,2475.000000,2504.750000,2355.100098,2377.899902,2377.899902,10092511
2022-01-25,2349.550049,2388.649902,2305.000000,2373.250000,2373.250000,11311456
2022-01-27,2336.000000,2356.100098,2311.050049,2338.100098,2338.100098,9239426
2022-01-28,2365.000000,2375.899902,2328.399902,2335.850098,2335.850098,6769154
2022-01-31,2360.199951,2406.399902,2356.199951,2386.600098,2386.600098,5604308
2022-02-01,2408.000000,2420.600098,2347.100098,2378.699951,2378.699951,6092033
2022-02-02,2407.000000,2407.000000,2375.100098,2383.550049,2383.550049,4623163
2022-02-03,2392.000000,2401.449951,2347.199951,2352.750000,2352.750000,4417864
2022-02-04,2341.000000,2348.449951,2321.100098,2331.300049,2331.300049,5104761
2022-02-07,2342.000000,2356.800049,2305.000000,2317.100098,2317.100098,4944725
2022-02-08,2330.649902,2360.000000,2310.000000,2356.050049,2356.050049,5566080
2022-02-09,2371.149902,2387.199951,2358.000000,2383.500000,2383.500000,5300891
2022-02-10,2395.699951,2395.699951,2365.100098,2381.050049,2381.050049,5752361
2022-02-11,2373.250000,2384.500000,2344.100098,2376.399902,2376.399902,7357863
2022-02-14,2340.250000,2354.949951,2313.000000,2338.550049,2338.550049,4947109
2022-02-15,2351.199951,2423.899902,2335.699951,2417.949951,2417.949951,5174646
2022-02-16,2430.000000,2433.000000,2395.949951,2412.949951,2412.949951,4796294
2022-02-17,2420.100098,2454.899902,2410.000000,2443.500000,2443.500000,5931774
2022-02-18,2444.399902,2456.399902,2420.149902,2424.399902,2424.399902,3126873
2022-02-21,2412.000000,2437.500000,2384.600098,2399.899902,2399.899902,5125968
2022-02-22,2352.899902,2395.899902,2347.149902,2389.000000,2389.000000,6227901
2022-02-23,2401.100098,2406.550049,2368.000000,2374.050049,2374.050049,3373615
2022-02-24,2305.000000,2339.899902,2243.399902,2255.750000,2255.750000,11466725
2022-02-25,2280.100098,2307.949951,2276.250000,2283.949951,2283.949951,6724094
2022-02-28,2243.000000,2367.350098,2243.000000,2359.550049,2359.550049,9828768
2022-03-02,2334.449951,2401.000000,2329.199951,2398.550049,2398.550049,9909226
2022-03-03,2400.000000,2414.850098,2370.050049,2378.300049,2378.300049,4701183
2022-03-04,2353.000000,2364.300049,2320.350098,2325.550049,2325.550049,4986814
2022-03-07,2278.699951,2312.100098,2222.000000,2239.550049,2239.550049,8299295
2022-03-08,2211.500000,2246.000000,2180.000000,2235.500000,2235.500000,9825043
2022-03-09,2236.000000,2367.000000,2234.149902,2354.100098,2354.100098,9421163
2022-03-10,2400.000000,2405.000000,2360.000000,2392.250000,2392.250000,8297995
2022-03-11,2376.050049,2411.000000,2376.050049,2399.149902,2399.149902,5656799
2022-03-14,2386.899902,2424.399902,2374.000000,2418.850098,2418.850098,3849222
2022-03-15,2427.949951,2427.949951,2340.850098,2363.449951,2363.449951,7349740
2022-03-16,2382.000000,2407.899902,2377.100098,2403.350098,2403.350098,5145644
2022-03-17,2432.750000,2497.399902,2415.100098,2481.699951,2481.699951,9886295
2022-03-21,2444.000000,2484.000000,2439.000000,2467.399902,2467.399902,5537752
2022-03-22,2460.100098,2534.949951,2453.600098,2531.149902,2531.149902,10410082
2022-03-23,2523.000000,2564.850098,2523.000000,2539.199951,2539.199951,7135797
2022-03-24,2510.000000,2584.149902,2510.000000,2578.649902,2578.649902,6077153
2022-03-25,2582.500000,2616.000000,2577.000000,2595.850098,2595.850098,6563676
2022-03-28,2610.000000,2629.750000,2586.500000,2621.949951,2621.949951,4564891
2022-03-29,2638.000000,2638.000000,2607.399902,2622.550049,2622.550049,4007695
2022-03-30,2639.899902,2688.000000,2617.100098,2672.949951,2672.949951,7297028
2022-03-31,2664.949951,2669.699951,2628.600098,2634.750000,2634.750000,6102744
2022-04-01,2636.000000,2665.149902,2622.000000,2655.850098,2655.850098,3656408
2022-04-04,2655.449951,2675.000000,2641.649902,2663.699951,2663.699951,3659307
2022-04-05,2651.100098,2669.899902,2620.699951,2626.050049,2626.050049,6068663
2022-04-06,2587.100098,2634.500000,2587.100098,2619.050049,2619.050049,5656703
2022-04-07,2595.100098,2606.000000,2567.000000,2572.850098,2572.850098,7151632
2022-04-08,2560.000000,2625.000000,2560.000000,2615.649902,2615.649902,6992874
2022-04-11,2600.000000,2638.550049,2583.000000,2610.199951,2610.199951,4270816
2022-04-12,2587.000000,2602.600098,2555.399902,2561.050049,2561.050049,6099986
2022-04-13,2574.500000,2592.600098,2545.500000,2551.649902,2551.649902,4778478
2022-04-18,2533.000000,2559.800049,2521.800049,2543.850098,2543.850098,4603103
2022-04-19,2558.000000,2668.000000,2551.050049,2640.800049,2640.800049,12064446
2022-04-20,2657.100098,2734.000000,2649.100098,2718.449951,2718.449951,11570835
2022-04-21,2750.899902,2789.000000,2732.000000,2782.100098,2782.100098,10018531
2022-04-22,2758.899902,2802.000000,2744.199951,2758.800049,2758.800049,6947490
2022-04-25,2742.399902,2758.399902,2663.649902,2695.000000,2695.000000,7874671
2022-04-26,2710.000000,2795.000000,2707.699951,2775.649902,2775.649902,5643066
2022-04-27,2755.850098,2828.000000,2755.050049,2778.350098,2778.350098,8924920
2022-04-28,2809.949951,2851.000000,2786.100098,2819.850098,2819.850098,11820892
